Date,Open,High,Low,Close,Adj Close,Volume
2023-06-12,42.430000,42.630001,41.630001,42.279999,42.279999,117100
2023-06-13,39.840000,40.099998,39.430000,39.790001,39.790001,571300
2023-06-14,39.669998,39.790001,39.349998,39.770000,39.770000,208300
2023-06-15,39.580002,39.590000,39.080002,39.250000,39.250000,148400
2023-06-16,39.060001,39.380001,38.279999,38.279999,38.279999,354600
2023-06-19,38.529999,39.380001,38.529999,39.209999,39.209999,84600
2023-06-20,39.189999,39.189999,38.310001,38.740002,38.740002,195500
2023-06-21,38.680000,38.950001,38.360001,38.810001,38.810001,137200
2023-06-22,38.700001,38.790001,38.099998,38.610001,38.610001,152400
2023-06-23,38.509998,38.810001,38.509998,38.709999,38.709999,235700
2023-06-26,38.700001,39.139999,38.650002,38.709999,38.709999,157200
2023-06-27,38.880001,39.000000,38.650002,38.820000,38.820000,253600
2023-06-28,38.980000,39.029999,38.369999,38.450001,38.450001,249100
2023-06-29,38.320000,38.660000,37.889999,38.660000,38.660000,83000
2023-06-30,38.660000,39.349998,38.660000,39.060001,39.060001,181200
2023-07-04,38.770000,39.790001,38.669998,39.610001,39.610001,42600
2023-07-05,39.369999,39.680000,39.110001,39.320000,39.320000,108100
2023-07-06,39.139999,39.180000,38.360001,38.810001,38.810001,137800
2023-07-07,38.630001,39.340000,38.529999,38.990002,38.990002,82600
2023-07-10,38.520000,39.049999,38.360001,38.500000,38.500000,242000
2023-07-11,38.419998,38.599998,38.220001,38.220001,38.220001,98100
2023-07-12,38.419998,39.040001,38.119999,39.040001,39.040001,95400
2023-07-13,39.070000,39.779999,39.070000,39.560001,39.560001,148000
2023-07-14,39.590000,39.700001,39.160000,39.500000,39.500000,166000
2023-07-17,39.490002,39.490002,38.869999,39.090000,39.090000,152400
2023-07-18,39.200001,39.200001,38.759998,39.000000,39.000000,104300
2023-07-19,39.080002,39.540001,38.770000,39.349998,39.349998,97800
2023-07-20,39.320000,39.529999,38.869999,38.869999,38.869999,117400
2023-07-21,39.060001,39.759998,39.060001,39.720001,39.720001,75300
2023-07-24,39.869999,39.900002,39.000000,39.459999,39.459999,97600
2023-07-25,39.320000,39.730000,39.259998,39.330002,39.330002,133100
2023-07-26,39.209999,39.660000,39.209999,39.540001,39.540001,107400
2023-07-27,39.570000,39.730000,39.130001,39.200001,39.200001,200900
2023-07-28,39.259998,39.509998,38.599998,38.910000,38.910000,197200
2023-07-31,38.889999,39.430000,38.419998,38.419998,38.419998,153100
2023-08-01,38.459999,38.549999,37.259998,37.500000,37.500000,120200
2023-08-02,37.450001,37.450001,35.680000,35.740002,35.740002,319700
2023-08-03,35.759998,35.840000,35.160000,35.250000,35.250000,289000
2023-08-04,35.869999,37.090000,35.410000,35.869999,35.869999,205700
2023-08-08,35.650002,36.500000,35.639999,35.849998,35.849998,238900
2023-08-09,36.090000,36.220001,35.099998,35.480000,35.480000,234900
2023-08-10,35.470001,35.720001,35.009998,35.520000,35.520000,152100
2023-08-11,35.439999,35.939999,35.189999,35.560001,35.560001,199000
2023-08-14,35.669998,36.189999,35.340000,35.779999,35.779999,196200
2023-08-15,35.799999,35.799999,34.720001,35.220001,35.220001,255100
2023-08-16,35.230000,35.689999,35.180000,35.570000,35.570000,272900
2023-08-17,35.779999,35.889999,35.389999,35.400002,35.400002,140000
2023-08-18,35.240002,35.580002,35.150002,35.369999,35.369999,205900
2023-08-21,35.330002,35.400002,35.020000,35.080002,35.080002,106500
2023-08-22,35.110001,35.110001,34.410000,34.410000,34.410000,158200
2023-08-23,34.590000,35.290001,34.590000,35.270000,35.270000,182600
2023-08-24,35.150002,35.880001,35.150002,35.500000,35.500000,120900
2023-08-25,35.490002,35.950001,35.490002,35.770000,35.770000,97200
2023-08-28,35.820000,36.279999,35.820000,36.090000,36.090000,68500
2023-08-29,36.049999,36.540001,35.869999,36.189999,36.189999,72300
2023-08-30,35.869999,35.970001,34.770000,34.900002,34.900002,169500
2023-08-31,35.130001,35.369999,34.160000,34.160000,34.160000,204700
2023-09-01,34.380001,34.849998,34.099998,34.279999,34.279999,187400
2023-09-05,34.200001,34.490002,33.570000,33.599998,33.599998,212200
2023-09-06,33.450001,33.549999,32.389999,32.630001,32.630001,439700
2023-09-07,32.500000,33.470001,32.270000,33.349998,33.349998,291700
2023-09-08,33.270000,33.950001,33.000000,33.700001,33.700001,210200
2023-09-11,33.860001,34.060001,33.410000,33.680000,33.680000,182600
2023-09-12,33.560001,34.020000,33.560001,33.889999,33.889999,142800
2023-09-13,33.750000,34.080002,33.720001,33.889999,33.889999,144700
2023-09-14,33.990002,35.150002,33.990002,35.110001,35.110001,195200
2023-09-15,35.189999,35.700001,34.919998,35.639999,35.639999,759300
2023-09-18,35.509998,35.599998,35.040001,35.320000,35.320000,220200
2023-09-19,35.070000,35.290001,34.900002,34.919998,34.919998,213900
2023-09-20,35.020000,35.250000,34.840000,35.020000,35.020000,182500
2023-09-21,34.930000,35.029999,34.020000,34.029999,34.029999,208400
2023-09-22,34.090000,34.650002,33.880001,34.439999,34.439999,211900
2023-09-25,34.799999,35.009998,34.439999,34.709999,34.709999,189900
2023-09-26,34.740002,35.009998,34.500000,34.860001,34.860001,243200
2023-09-27,35.099998,35.169998,32.200001,32.279999,32.279999,376100
2023-09-28,32.259998,32.889999,30.400000,30.730000,30.730000,610100
2023-09-29,30.770000,31.129999,29.150000,29.510000,29.510000,478800
2023-10-02,29.790001,29.799999,27.750000,27.910000,27.910000,566200
2023-10-03,27.900000,28.000000,27.430000,27.879999,27.879999,524500
2023-10-04,28.049999,28.750000,28.049999,28.700001,28.700001,511000
2023-10-05,28.940001,29.450001,28.750000,29.049999,29.049999,735800
2023-10-06,29.000000,29.250000,27.910000,29.090000,29.090000,580200
2023-10-10,28.660000,30.250000,28.660000,30.160000,30.160000,498000
2023-10-11,30.570000,31.000000,30.120001,30.570000,30.570000,672500
2023-10-12,30.590000,30.590000,29.700001,29.770000,29.770000,236000
2023-10-13,30.090000,30.150000,28.650000,28.650000,28.650000,265200
2023-10-16,28.730000,29.139999,28.129999,28.620001,28.620001,412100
2023-10-17,28.590000,29.670000,28.520000,28.990000,28.990000,489000
2023-10-18,29.170000,29.170000,28.010000,28.870001,28.870001,317800
2023-10-19,28.920000,29.420000,28.719999,29.049999,29.049999,353000
2023-10-20,28.809999,29.920000,28.809999,29.430000,29.430000,353500
2023-10-23,29.370001,30.709999,29.180000,30.500000,30.500000,280200
2023-10-24,30.740000,31.790001,30.740000,31.400000,31.400000,346500
2023-10-25,31.280001,31.500000,30.770000,30.870001,30.870001,150900
2023-10-26,30.870001,31.240000,30.180000,30.370001,30.370001,202100
2023-10-27,30.309999,30.309999,29.410000,29.660000,29.660000,217700
2023-10-30,29.480000,30.280001,29.480000,30.250000,30.250000,205500
2023-10-31,30.150000,30.570000,28.860001,28.910000,28.910000,336200
2023-11-01,29.010000,29.889999,29.000000,29.870001,29.870001,520200
2023-11-02,30.209999,32.220001,30.209999,32.130001,32.130001,430800
2023-11-03,32.509998,32.560001,31.030001,31.510000,31.510000,347100
2023-11-06,31.469999,31.809999,31.000000,31.580000,31.580000,169300
2023-11-07,31.559999,31.620001,30.520000,31.030001,31.030001,267500
2023-11-08,31.139999,31.290001,30.420000,30.730000,30.730000,274000
2023-11-09,30.750000,31.209999,30.290001,30.559999,30.559999,224300
2023-11-10,30.600000,30.610001,29.980000,30.260000,30.260000,170800
2023-11-13,30.330000,30.760000,30.200001,30.299999,30.299999,154700
2023-11-14,30.870001,32.990002,30.730000,32.910000,32.910000,394000
2023-11-15,32.910000,34.480000,32.910000,33.950001,33.950001,330500
2023-11-16,33.950001,34.590000,33.730000,34.299999,34.299999,161200
2023-11-17,34.369999,34.369999,33.500000,33.509998,33.509998,249700
2023-11-20,33.349998,33.889999,33.110001,33.790001,33.790001,205300
2023-11-21,33.470001,33.759998,33.250000,33.250000,33.250000,253300
2023-11-22,33.250000,33.840000,33.160000,33.639999,33.639999,166900
2023-11-23,33.380001,33.910000,33.349998,33.590000,33.590000,63100
2023-11-24,33.590000,33.970001,33.439999,33.639999,33.639999,128400
2023-11-27,33.759998,34.049999,33.330002,33.330002,33.330002,351900
2023-11-28,33.400002,34.220001,33.400002,33.919998,33.919998,178500
2023-11-29,33.689999,34.070000,33.529999,33.669998,33.669998,178500
2023-11-30,33.560001,33.820000,33.279999,33.549999,33.549999,246700
2023-12-01,33.180000,35.099998,33.180000,35.000000,35.000000,187000
2023-12-04,34.509998,35.150002,34.410000,34.419998,34.419998,194900
2023-12-05,34.430000,34.750000,33.750000,33.750000,33.750000,229100
2023-12-06,33.770000,35.209999,33.770000,35.209999,35.209999,216500
2023-12-07,35.200001,35.220001,34.509998,34.590000,34.590000,188100
2023-12-08,34.200001,34.610001,33.939999,34.259998,34.259998,237400
2023-12-11,33.849998,34.570000,33.570000,34.500000,34.500000,295000
2023-12-12,34.340000,34.360001,33.689999,33.860001,33.860001,238900
2023-12-13,33.700001,35.099998,33.470001,35.029999,35.029999,390300
2023-12-14,35.110001,37.240002,35.110001,36.799999,36.799999,415300
2023-12-15,36.779999,36.779999,35.639999,35.759998,35.759998,695700
2023-12-18,35.570000,36.090000,34.660000,35.209999,35.209999,198100
2023-12-19,35.150002,36.060001,35.150002,35.930000,35.930000,299200
2023-12-20,35.810001,36.220001,35.320000,35.340000,35.340000,203200
2023-12-21,35.490002,36.320000,35.490002,35.880001,35.880001,157900
2023-12-22,36.169998,36.209999,35.450001,35.490002,35.490002,183700
2023-12-27,35.330002,35.480000,34.700001,34.779999,34.779999,225100
2023-12-28,34.709999,34.849998,34.279999,34.770000,34.770000,156900
2023-12-29,34.590000,35.160000,34.340000,34.810001,34.810001,84800
2024-01-02,34.900002,36.000000,34.490002,34.700001,34.700001,160300
2024-01-03,34.529999,34.570000,34.090000,34.290001,34.290001,167600
2024-01-04,34.209999,34.700001,34.130001,34.500000,34.500000,120600
2024-01-05,34.250000,35.349998,34.139999,35.020000,35.020000,105500
2024-01-08,35.049999,36.509998,34.939999,36.470001,36.470001,187400
2024-01-09,36.389999,36.730000,36.119999,36.570000,36.570000,109500
2024-01-10,36.509998,36.759998,36.270000,36.310001,36.310001,218800
2024-01-11,36.250000,36.419998,35.070000,35.169998,35.169998,258100
2024-01-12,35.380001,35.700001,34.250000,34.500000,34.500000,198000
2024-01-15,34.490002,35.419998,34.490002,35.340000,35.340000,84500
2024-01-16,34.930000,35.180000,34.180000,34.740002,34.740002,184200
2024-01-17,34.470001,34.570000,33.330002,34.000000,34.000000,308100
2024-01-18,33.889999,34.599998,33.799999,34.169998,34.169998,133100
2024-01-19,34.020000,34.709999,33.540001,34.529999,34.529999,179900
2024-01-22,34.480000,34.959999,34.250000,34.669998,34.669998,217600
2024-01-23,34.840000,35.189999,34.480000,34.849998,34.849998,118400
2024-01-24,35.130001,35.240002,34.610001,34.820000,34.820000,109400
2024-01-25,35.099998,35.389999,34.570000,35.369999,35.369999,120900
2024-01-26,35.290001,35.419998,34.779999,34.930000,34.930000,98500
2024-01-29,34.990002,35.939999,34.570000,35.790001,35.790001,111700
2024-01-30,35.689999,35.790001,35.049999,35.450001,35.450001,98800
2024-01-31,35.410000,35.799999,34.720001,34.860001,34.860001,190800
2024-02-01,35.040001,35.320000,34.520000,34.900002,34.900002,186300
2024-02-02,34.930000,35.000000,33.549999,34.180000,34.180000,553500
2024-02-05,33.830002,33.830002,32.619999,33.099998,33.099998,399400
2024-02-06,33.080002,33.759998,32.720001,33.529999,33.529999,220500
2024-02-07,33.660000,35.099998,33.139999,33.470001,33.470001,264200
2024-02-08,33.250000,33.250000,32.230000,32.230000,32.230000,315100
2024-02-09,32.090000,32.680000,31.830000,32.150002,32.150002,189800
2024-02-12,31.959999,32.810001,31.959999,32.500000,32.500000,188000
2024-02-13,31.940001,31.969999,31.139999,31.250000,31.250000,361400
2024-02-14,31.570000,31.790001,31.370001,31.600000,31.600000,130900
2024-02-15,31.709999,32.689999,31.600000,32.599998,32.599998,299400
2024-02-16,32.220001,32.720001,31.879999,32.200001,32.200001,172000
2024-02-20,32.200001,32.580002,31.600000,31.879999,31.879999,151400
2024-02-21,31.690001,32.000000,31.540001,31.740000,31.740000,235500
2024-02-22,31.730000,31.799999,31.100000,31.549999,31.549999,233300
2024-02-23,31.570000,31.790001,30.940001,31.280001,31.280001,258900
2024-02-26,31.190001,31.219999,30.590000,30.650000,30.650000,438700
2024-02-27,30.780001,31.080000,30.480000,30.900000,30.900000,402000
2024-02-28,30.490000,30.700001,30.170000,30.219999,30.219999,378100
2024-02-29,30.250000,30.860001,30.170000,30.440001,30.440001,415000
2024-03-01,30.340000,31.219999,29.900000,31.010000,31.010000,280300
2024-03-04,30.900000,31.000000,30.209999,30.580000,30.580000,273700
2024-03-05,30.370001,31.020000,30.200001,30.370001,30.370001,368400
2024-03-06,30.600000,30.980000,30.340000,30.920000,30.920000,294000
2024-03-07,30.990000,32.889999,30.879999,32.889999,32.889999,530900
2024-03-08,32.700001,32.759998,32.009998,32.360001,32.360001,218800
2024-03-11,32.080002,32.759998,32.049999,32.080002,32.080002,248400
2024-03-12,32.110001,32.110001,31.270000,31.270000,31.270000,224300
2024-03-13,31.280001,31.600000,30.799999,30.940001,30.940001,181700
2024-03-14,30.930000,31.320000,30.469999,30.750000,30.750000,216100
2024-03-15,30.709999,30.879999,30.110001,30.799999,30.799999,461400
2024-03-18,30.629999,30.740000,29.820000,29.830000,29.830000,293800
2024-03-19,29.860001,30.400000,29.730000,29.809999,29.809999,142300
2024-03-20,29.820000,30.559999,29.760000,30.370001,30.370001,185200
2024-03-21,30.500000,30.889999,30.280001,30.549999,30.549999,297300
2024-03-22,30.450001,31.459999,30.410000,31.209999,31.209999,273300
2024-03-25,31.219999,31.590000,31.000000,31.000000,31.000000,335000
2024-03-26,31.040001,31.299999,30.600000,31.070000,31.070000,271600
2024-03-27,31.090000,31.639999,31.070000,31.410000,31.410000,441900
2024-03-28,31.260000,31.700001,31.000000,31.500000,31.500000,301400
2024-04-01,31.670000,31.879999,31.070000,31.330000,31.330000,319500
2024-04-02,31.170000,31.469999,30.799999,31.160000,31.160000,248600
2024-04-03,31.040001,31.190001,30.320000,30.559999,30.559999,252800
2024-04-04,30.980000,31.430000,30.639999,31.000000,31.000000,399500
2024-04-05,31.260000,31.260000,30.280001,30.430000,30.430000,320800
2024-04-08,30.510000,31.170000,30.430000,31.100000,31.100000,474900
2024-04-09,31.200001,31.299999,30.830000,31.080000,31.080000,337400
2024-04-10,30.639999,30.639999,30.150000,30.360001,30.360001,122751
